   ni[AU]          T[K]            Ke[AU]          Ue[AU]          Ee[AU]          Pe[AU]          Zbar            
   9.252571e-05    8.880515e+03    6.613913e+02   -1.288354e+03   -6.269628e+02    5.911075e-07    2.565703e-01
   9.252571e-05    1.168741e+04    6.613690e+02   -1.288322e+03   -6.269534e+02    1.158133e-06    3.845654e-01
   9.252571e-05    1.538150e+04    6.613363e+02   -1.288267e+03   -6.269306e+02    2.122990e-06    5.369791e-01
   9.252571e-05    2.024320e+04    6.612881e+02   -1.288173e+03   -6.268846e+02    3.743754e-06    7.192096e-01
   9.252571e-05    2.664154e+04    6.612167e+02   -1.288016e+03   -6.267992e+02    6.438192e-06    9.375961e-01
